cenario;mes;ano;plantoes_semana;renda_mensal_real;custo_vida_real;aporte_real;juro_real_mes;patrimonio_real_fim_mes;renda_carteira_6pct;renda_carteira_4pct
cinco_ate_o_fim;52;5;5;43700.0;23700.0;20000.0;5620.05;1180214.54;5901.07;3934.05
cinco_ate_o_fim;53;5;5;43700.0;23700.0;20000.0;5744.75;1205959.29;6029.8;4019.86
cinco_ate_o_fim;54;5;5;43700.0;23700.0;20000.0;5870.07;1231829.36;6159.15;4106.1
cinco_ate_o_fim;55;5;5;43700.0;23700.0;20000.0;5995.99;1257825.35;6289.13;4192.75
cinco_ate_o_fim;56;5;5;43700.0;23700.0;20000.0;6122.53;1283947.88;6419.74;4279.83
cinco_ate_o_fim;57;5;5;43700.0;23700.0;20000.0;6249.68;1310197.56;6550.99;4367.33
cinco_ate_o_fim;58;5;5;43700.0;23700.0;20000.0;6377.45;1336575.01;6682.88;4455.25
cinco_ate_o_fim;59;5;5;43700.0;23700.0;20000.0;6505.85;1363080.86;6815.4;4543.6
cinco_ate_o_fim;60;5;5;43700.0;23700.0;20000.0;6634.86;1389715.72;6948.58;4632.39
cinco_ate_o_fim;61;6;5;43700.0;23700.0;20000.0;6764.51;1416480.23;7082.4;4721.6
cinco_ate_o_fim;62;6;5;43700.0;23700.0;20000.0;6894.79;1443375.02;7216.88;4811.25
cinco_ate_o_fim;63;6;5;43700.0;23700.0;20000.0;7025.7;1470400.72;7352.0;4901.34
cinco_ate_o_fim;64;6;5;43700.0;23700.0;20000.0;7157.25;1497557.97;7487.79;4991.86
cinco_ate_o_fim;65;6;5;43700.0;23700.0;20000.0;7289.44;1524847.41;7624.24;5082.82
cinco_ate_o_fim;66;6;5;43700.0;23700.0;20000.0;7422.27;1552269.69;7761.35;5174.23
cinco_ate_o_fim;67;6;5;43700.0;23700.0;20000.0;7555.75;1579825.44;7899.13;5266.08
cinco_ate_o_fim;68;6;5;43700.0;23700.0;20000.0;7689.88;1607515.32;8037.58;5358.38
cinco_ate_o_fim;69;6;5;43700.0;23700.0;20000.0;7824.66;1635339.98;8176.7;5451.13
cinco_ate_o_fim;70;6;5;43700.0;23700.0;20000.0;7960.1;1663300.08;8316.5;5544.33
cinco_ate_o_fim;71;6;5;43700.0;23700.0;20000.0;8096.2;1691396.28;8456.98;5637.99
cinco_ate_o_fim;72;6;5;43700.0;23700.0;20000.0;8232.96;1719629.23;8598.15;5732.1
cinco_ate_o_fim;73;7;5;43700.0;23700.0;20000.0;8370.38;1747999.62;8740.0;5826.67
cinco_ate_o_fim;74;7;5;43700.0;23700.0;20000.0;8508.48;1776508.09;8882.54;5921.69
cinco_ate_o_fim;75;7;5;43700.0;23700.0;20000.0;8647.24;1805155.33;9025.78;6017.18
cinco_ate_o_fim;76;7;5;43700.0;23700.0;20000.0;8786.68;1833942.02;9169.71;6113.14
cinco_ate_o_fim;77;7;5;43700.0;23700.0;20000.0;8926.81;1862868.83;9314.34;6209.56
cinco_ate_o_fim;78;7;5;43700.0;23700.0;20000.0;9067.61;1891936.43;9459.68;6306.45
cinco_ate_o_fim;79;7;5;43700.0;23700.0;20000.0;9209.1;1921145.53;9605.73;6403.82
cinco_ate_o_fim;80;7;5;43700.0;23700.0;20000.0;9351.27;1950496.8;9752.48;6501.66
cinco_ate_o_fim;81;7;5;43700.0;23700.0;20000.0;9494.14;1979990.94;9899.95;6599.97
cinco_ate_o_fim;82;7;5;43700.0;23700.0;20000.0;9637.71;2009628.65;10048.14;6698.76
cinco_ate_o_fim;83;7;5;43700.0;23700.0;20000.0;9781.97;2039410.62;10197.05;6798.04
cinco_ate_o_fim;84;7;5;43700.0;23700.0;20000.0;9926.93;2069337.55;10346.69;6897.79
cinco_ate_o_fim;85;8;5;43700.0;23700.0;20000.0;10072.61;2099410.16;10497.05;6998.03
cinco_ate_o_fim;86;8;5;43700.0;23700.0;20000.0;10218.99;2129629.14;10648.15;7098.76
cinco_ate_o_fim;87;8;5;43700.0;23700.0;20000.0;10366.08;2159995.22;10799.98;7199.98
cinco_ate_o_fim;88;8;5;43700.0;23700.0;20000.0;10513.89;2190509.11;10952.55;7301.7
cinco_ate_o_fim;89;8;5;43700.0;23700.0;20000.0;10662.41;2221171.52;11105.86;7403.91
cinco_ate_o_fim;90;8;5;43700.0;23700.0;20000.0;10811.66;2251983.19;11259.92;7506.61
cinco_ate_o_fim;91;8;5;43700.0;23700.0;20000.0;10961.64;2282944.83;11414.72;7609.82
cinco_ate_o_fim;92;8;5;43700.0;23700.0;20000.0;11112.35;2314057.18;11570.29;7713.52
cinco_ate_o_fim;93;8;5;43700.0;23700.0;20000.0;11263.79;2345320.97;11726.6;7817.74
cinco_ate_o_fim;94;8;5;43700.0;23700.0;20000.0;11415.97;2376736.94;11883.68;7922.46
cinco_ate_o_fim;95;8;5;43700.0;23700.0;20000.0;11568.89;2408305.82;12041.53;8027.69
cinco_ate_o_fim;96;8;5;43700.0;23700.0;20000.0;11722.55;2440028.37;12200.14;8133.43
cinco_ate_o_fim;97;9;5;43700.0;23700.0;20000.0;11876.96;2471905.34;12359.53;8239.68
cinco_ate_o_fim;98;9;5;43700.0;23700.0;20000.0;12032.12;2503937.46;12519.69;8346.46
cinco_ate_o_fim;99;9;5;43700.0;23700.0;20000.0;12188.04;2536125.5;12680.63;8453.75
cinco_ate_o_fim;100;9;5;43700.0;23700.0;20000.0;12344.72;2568470.22;12842.35;8561.57
cinco_ate_o_fim;101;9;5;43700.0;23700.0;20000.0;12502.16;2600972.38;13004.86;8669.91
cinco_ate_o_fim;102;9;5;43700.0;23700.0;20000.0;12660.36;2633632.74;13168.16;8778.78
cinco_ate_o_fim;103;9;5;43700.0;23700.0;20000.0;12819.34;2666452.08;13332.26;8888.17
cinco_ate_o_fim;104;9;5;43700.0;23700.0;20000.0;12979.09;2699431.18;13497.16;8998.1
cinco_ate_o_fim;105;9;5;43700.0;23700.0;20000.0;13139.62;2732570.79;13662.85;9108.57
cinco_ate_o_fim;106;9;5;43700.0;23700.0;20000.0;13300.93;2765871.72;13829.36;9219.57
cinco_ate_o_fim;107;9;5;43700.0;23700.0;20000.0;13463.02;2799334.74;13996.67;9331.12
cinco_ate_o_fim;108;9;5;43700.0;23700.0;20000.0;13625.9;2832960.64;14164.8;9443.2
cinco_ate_o_fim;109;10;5;43700.0;23700.0;20000.0;13789.58;2866750.22;14333.75;9555.83
cinco_ate_o_fim;110;10;5;43700.0;23700.0;20000.0;13954.05;2900704.27;14503.52;9669.01
cinco_ate_o_fim;111;10;5;43700.0;23700.0;20000.0;14119.32;2934823.6;14674.12;9782.75
cinco_ate_o_fim;112;10;5;43700.0;23700.0;20000.0;14285.4;2969109.0;14845.55;9897.03
cinco_ate_o_fim;113;10;5;43700.0;23700.0;20000.0;14452.29;3003561.29;15017.81;10011.87
cinco_ate_o_fim;114;10;5;43700.0;23700.0;20000.0;14619.99;3038181.28;15190.91;10127.27
cinco_ate_o_fim;115;10;5;43700.0;23700.0;20000.0;14788.5;3072969.78;15364.85;10243.23
cinco_ate_o_fim;116;10;5;43700.0;23700.0;20000.0;14957.84;3107927.61;15539.64;10359.76
cinco_ate_o_fim;117;10;5;43700.0;23700.0;20000.0;15127.99;3143055.61;15715.28;10476.85
cinco_ate_o_fim;118;10;5;43700.0;23700.0;20000.0;15298.98;3178354.59;15891.77;10594.52
cinco_ate_o_fim;119;10;5;43700.0;23700.0;20000.0;15470.8;3213825.39;16069.13;10712.75
cinco_ate_o_fim;120;10;5;43700.0;23700.0;20000.0;15643.46;3249468.85;16247.34;10831.56
cinco_ate_o_fim;121;11;5;43700.0;23700.0;20000.0;15816.95;3285285.8;16426.43;10950.95
cinco_ate_o_fim;122;11;5;43700.0;23700.0;20000.0;15991.29;3321277.1;16606.39;11070.92
cinco_ate_o_fim;123;11;5;43700.0;23700.0;20000.0;16166.48;3357443.58;16787.22;11191.48
cinco_ate_o_fim;124;11;5;43700.0;23700.0;20000.0;16342.53;3393786.11;16968.93;11312.62
cinco_ate_o_fim;125;11;5;43700.0;23700.0;20000.0;16519.43;3430305.53;17151.53;11434.35
cinco_ate_o_fim;126;11;5;43700.0;23700.0;20000.0;16697.19;3467002.72;17335.01;11556.68
cinco_ate_o_fim;127;11;5;43700.0;23700.0;20000.0;16875.81;3503878.53;17519.39;11679.6
cinco_ate_o_fim;128;11;5;43700.0;23700.0;20000.0;17055.31;3540933.84;17704.67;11803.11
cinco_ate_o_fim;129;11;5;43700.0;23700.0;20000.0;17235.67;3578169.51;17890.85;11927.23
cinco_ate_o_fim;130;11;5;43700.0;23700.0;20000.0;17416.92;3615586.43;18077.93;12051.95
cinco_ate_o_fim;131;11;5;43700.0;23700.0;20000.0;17599.05;3653185.48;18265.93;12177.28
cinco_ate_o_fim;132;11;5;43700.0;23700.0;20000.0;17782.07;3690967.55;18454.84;12303.23
cinco_ate_o_fim;133;12;5;43700.0;23700.0;20000.0;17965.97;3728933.52;18644.67;12429.78
cinco_ate_o_fim;134;12;5;43700.0;23700.0;20000.0;18150.77;3767084.29;18835.42;12556.95
cinco_ate_o_fim;135;12;5;43700.0;23700.0;20000.0;18336.47;3805420.76;19027.1;12684.74
cinco_ate_o_fim;136;12;5;43700.0;23700.0;20000.0;18523.08;3843943.84;19219.72;12813.15
cinco_ate_o_fim;137;12;5;43700.0;23700.0;20000.0;18710.59;3882654.43;19413.27;12942.18
cinco_ate_o_fim;138;12;5;43700.0;23700.0;20000.0;18899.02;3921553.45;19607.77;13071.84
cinco_ate_o_fim;139;12;5;43700.0;23700.0;20000.0;19088.36;3960641.81;19803.21;13202.14
cinco_ate_o_fim;140;12;5;43700.0;23700.0;20000.0;19278.62;3999920.43;19999.6;13333.07
cinco_ate_o_fim;141;12;5;43700.0;23700.0;20000.0;19469.81;4039390.25;20196.95;13464.63
cinco_ate_o_fim;142;12;5;43700.0;23700.0;20000.0;19661.94;4079052.18;20395.26;13596.84
cinco_ate_o_fim;143;12;5;43700.0;23700.0;20000.0;19854.99;4118907.18;20594.54;13729.69
cinco_ate_o_fim;144;12;5;43700.0;23700.0;20000.0;20048.99;4158956.17;20794.78;13863.19
cinco_ate_o_fim;145;13;5;43700.0;23700.0;20000.0;20243.93;4199200.1;20996.0;13997.33
cinco_ate_o_fim;146;13;5;43700.0;23700.0;20000.0;20439.82;4239639.91;21198.2;14132.13
cinco_ate_o_fim;147;13;5;43700.0;23700.0;20000.0;20636.66;4280276.58;21401.38;14267.59
cinco_ate_o_fim;148;13;5;43700.0;23700.0;20000.0;20834.46;4321111.04;21605.56;14403.7
cinco_ate_o_fim;149;13;5;43700.0;23700.0;20000.0;21033.23;4362144.26;21810.72;14540.48
cinco_ate_o_fim;150;13;5;43700.0;23700.0;20000.0;21232.96;4403377.22;22016.89;14677.92
cinco_ate_o_fim;151;13;5;43700.0;23700.0;20000.0;21433.66;4444810.88;22224.05;14816.04
cinco_ate_o_fim;152;13;5;43700.0;23700.0;20000.0;21635.34;4486446.23;22432.23;14954.82
cinco_ate_o_fim;153;13;5;43700.0;23700.0;20000.0;21838.0;4528284.23;22641.42;15094.28
cinco_ate_o_fim;154;13;5;43700.0;23700.0;20000.0;22041.65;4570325.88;22851.63;15234.42
cinco_ate_o_fim;155;13;5;43700.0;23700.0;20000.0;22246.29;4612572.17;23062.86;15375.24
cinco_ate_o_fim;156;13;5;43700.0;23700.0;20000.0;22451.93;4655024.1;23275.12;15516.75
cinco_ate_o_fim;157;14;5;43700.0;23700.0;20000.0;22658.57;4697682.67;23488.41;15658.94
cinco_ate_o_fim;158;14;5;43700.0;23700.0;20000.0;22866.21;4740548.88;23702.74;15801.83
cinco_ate_o_fim;159;14;5;43700.0;23700.0;20000.0;23074.86;4783623.74;23918.12;15945.41
cinco_ate_o_fim;160;14;5;43700.0;23700.0;20000.0;23284.53;4826908.27;24134.54;16089.69
cinco_ate_o_fim;161;14;5;43700.0;23700.0;20000.0;23495.22;4870403.49;24352.02;16234.68
cinco_ate_o_fim;162;14;5;43700.0;23700.0;20000.0;23706.94;4914110.42;24570.55;16380.37
cinco_ate_o_fim;163;14;5;43700.0;23700.0;20000.0;23919.68;4958030.1;24790.15;16526.77
cinco_ate_o_fim;164;14;5;43700.0;23700.0;20000.0;24133.46;5002163.57;25010.82;16673.88
cinco_ate_o_fim;165;14;5;43700.0;23700.0;20000.0;24348.28;5046511.85;25232.56;16821.71
cinco_ate_o_fim;166;14;5;43700.0;23700.0;20000.0;24564.15;5091076.0;25455.38;16970.25
cinco_ate_o_fim;167;14;5;43700.0;23700.0;20000.0;24781.07;5135857.07;25679.29;17119.52
cinco_ate_o_fim;168;14;5;43700.0;23700.0;20000.0;24999.04;5180856.12;25904.28;17269.52
cinco_ate_o_fim;169;15;5;43700.0;23700.0;20000.0;25218.08;5226074.19;26130.37;17420.25
cinco_ate_o_fim;170;15;5;43700.0;23700.0;20000.0;25438.18;5271512.38;26357.56;17571.71
cinco_ate_o_fim;171;15;5;43700.0;23700.0;20000.0;25659.35;5317171.73;26585.86;17723.91
cinco_ate_o_fim;172;15;5;43700.0;23700.0;20000.0;25881.6;5363053.33;26815.27;17876.84
cinco_ate_o_fim;173;15;5;43700.0;23700.0;20000.0;26104.93;5409158.26;27045.79;18030.53
cinco_ate_o_fim;174;15;5;43700.0;23700.0;20000.0;26329.35;5455487.62;27277.44;18184.96
cinco_ate_o_fim;175;15;5;43700.0;23700.0;20000.0;26554.86;5502042.48;27510.21;18340.14
cinco_ate_o_fim;176;15;5;43700.0;23700.0;20000.0;26781.47;5548823.95;27744.12;18496.08
cinco_ate_o_fim;177;15;5;43700.0;23700.0;20000.0;27009.18;5595833.13;27979.17;18652.78
cinco_ate_o_fim;178;15;5;43700.0;23700.0;20000.0;27238.0;5643071.13;28215.36;18810.24
cinco_ate_o_fim;179;15;5;43700.0;23700.0;20000.0;27467.93;5690539.06;28452.7;18968.46
cinco_ate_o_fim;180;15;5;43700.0;23700.0;20000.0;27698.99;5738238.05;28691.19;19127.46
cinco_ate_o_fim;181;16;5;43700.0;23700.0;20000.0;27931.16;5786169.21;28930.85;19287.23
cinco_ate_o_fim;182;16;5;43700.0;23700.0;20000.0;28164.47;5834333.68;29171.67;19447.78
cinco_ate_o_fim;183;16;5;43700.0;23700.0;20000.0;28398.91;5882732.6;29413.66;19609.11
cinco_ate_o_fim;184;16;5;43700.0;23700.0;20000.0;28634.5;5931367.1;29656.84;19771.22
cinco_ate_o_fim;185;16;5;43700.0;23700.0;20000.0;28871.23;5980238.33;29901.19;19934.13
cinco_ate_o_fim;186;16;5;43700.0;23700.0;20000.0;29109.11;6029347.44;30146.74;20097.82
cinco_ate_o_fim;187;16;5;43700.0;23700.0;20000.0;29348.15;6078695.59;30393.48;20262.32
cinco_ate_o_fim;188;16;5;43700.0;23700.0;20000.0;29588.36;6128283.95;30641.42;20427.61
cinco_ate_o_fim;189;16;5;43700.0;23700.0;20000.0;29829.73;6178113.68;30890.57;20593.71
cinco_ate_o_fim;190;16;5;43700.0;23700.0;20000.0;30072.28;6228185.96;31140.93;20760.62
cinco_ate_o_fim;191;16;5;43700.0;23700.0;20000.0;30316.01;6278501.97;31392.51;20928.34
cinco_ate_o_fim;192;16;5;43700.0;23700.0;20000.0;30560.93;6329062.9;31645.31;21096.88
cinco_ate_o_fim;193;17;5;43700.0;23700.0;20000.0;30807.03;6379869.93;31899.35;21266.23
cinco_ate_o_fim;194;17;5;43700.0;23700.0;20000.0;31054.34;6430924.27;32154.62;21436.41
cinco_ate_o_fim;195;17;5;43700.0;23700.0;20000.0;31302.85;6482227.12;32411.14;21607.42
cinco_ate_o_fim;196;17;5;43700.0;23700.0;20000.0;31552.57;6533779.69;32668.9;21779.27
cinco_ate_o_fim;197;17;5;43700.0;23700.0;20000.0;31803.5;6585583.19;32927.92;21951.94
cinco_ate_o_fim;198;17;5;43700.0;23700.0;20000.0;32055.66;6637638.85;33188.19;22125.46
cinco_ate_o_fim;199;17;5;43700.0;23700.0;20000.0;32309.04;6689947.89;33449.74;22299.83
cinco_ate_o_fim;200;17;5;43700.0;23700.0;20000.0;32563.66;6742511.55;33712.56;22475.04
cinco_ate_o_fim;201;17;5;43700.0;23700.0;20000.0;32819.52;6795331.07;33976.66;22651.1
cinco_ate_o_fim;202;17;5;43700.0;23700.0;20000.0;33076.62;6848407.69;34242.04;22828.03
cinco_ate_o_fim;203;17;5;43700.0;23700.0;20000.0;33334.97;6901742.66;34508.71;23005.81
cinco_ate_o_fim;204;17;5;43700.0;23700.0;20000.0;33594.58;6955337.24;34776.69;23184.46
cinco_ate_o_fim;205;18;5;43700.0;23700.0;20000.0;33855.46;7009192.7;35045.96;23363.98
cinco_ate_o_fim;206;18;5;43700.0;23700.0;20000.0;34117.6;7063310.3;35316.55;23544.37
cinco_ate_o_fim;207;18;5;43700.0;23700.0;20000.0;34381.02;7117691.32;35588.46;23725.64
cinco_ate_o_fim;208;18;5;43700.0;23700.0;20000.0;34645.72;7172337.04;35861.69;23907.79
cinco_ate_o_fim;209;18;5;43700.0;23700.0;20000.0;34911.71;7227248.75;36136.24;24090.83
cinco_ate_o_fim;210;18;5;43700.0;23700.0;20000.0;35179.0;7282427.75;36412.14;24274.76
cinco_ate_o_fim;211;18;5;43700.0;23700.0;20000.0;35447.59;7337875.34;36689.38;24459.58
cinco_ate_o_fim;212;18;5;43700.0;23700.0;20000.0;35717.48;7393592.81;36967.96;24645.31
cinco_ate_o_fim;213;18;5;43700.0;23700.0;20000.0;35988.69;7449581.5;37247.91;24831.94
cinco_ate_o_fim;214;18;5;43700.0;23700.0;20000.0;36261.21;7505842.72;37529.21;25019.48
cinco_ate_o_fim;215;18;5;43700.0;23700.0;20000.0;36535.07;7562377.79;37811.89;25207.93
cinco_ate_o_fim;216;18;5;43700.0;23700.0;20000.0;36810.26;7619188.04;38095.94;25397.29
cinco_ate_o_fim;217;19;5;43700.0;23700.0;20000.0;37086.78;7676274.82;38381.37;25587.58
cinco_ate_o_fim;218;19;5;43700.0;23700.0;20000.0;37364.66;7733639.48;38668.2;25778.8
cinco_ate_o_fim;219;19;5;43700.0;23700.0;20000.0;37643.88;7791283.36;38956.42;25970.94
cinco_ate_o_fim;220;19;5;43700.0;23700.0;20000.0;37924.47;7849207.83;39246.04;26164.03
cinco_ate_o_fim;221;19;5;43700.0;23700.0;20000.0;38206.42;7907414.24;39537.07;26358.05
cinco_ate_o_fim;222;19;5;43700.0;23700.0;20000.0;38489.74;7965903.98;39829.52;26553.01
cinco_ate_o_fim;223;19;5;43700.0;23700.0;20000.0;38774.44;8024678.42;40123.39;26748.93
cinco_ate_o_fim;224;19;5;43700.0;23700.0;20000.0;39060.53;8083738.95;40418.69;26945.8
cinco_ate_o_fim;225;19;5;43700.0;23700.0;20000.0;39348.01;8143086.96;40715.43;27143.62
cinco_ate_o_fim;226;19;5;43700.0;23700.0;20000.0;39636.89;8202723.85;41013.62;27342.41
cinco_ate_o_fim;227;19;5;43700.0;23700.0;20000.0;39927.17;8262651.02;41313.26;27542.17
cinco_ate_o_fim;228;19;5;43700.0;23700.0;20000.0;40218.87;8322869.89;41614.35;27742.9
cinco_ate_o_fim;229;20;5;43700.0;23700.0;20000.0;40511.99;8383381.88;41916.91;27944.61
cinco_ate_o_fim;230;20;5;43700.0;23700.0;20000.0;40806.54;8444188.42;42220.94;28147.29
cinco_ate_o_fim;231;20;5;43700.0;23700.0;20000.0;41102.51;8505290.93;42526.45;28350.97
cinco_ate_o_fim;232;20;5;43700.0;23700.0;20000.0;41399.93;8566690.86;42833.45;28555.64
cinco_ate_o_fim;233;20;5;43700.0;23700.0;20000.0;41698.8;8628389.66;43141.95;28761.3
cinco_ate_o_fim;234;20;5;43700.0;23700.0;20000.0;41999.12;8690388.79;43451.94;28967.96
cinco_ate_o_fim;235;20;5;43700.0;23700.0;20000.0;42300.91;8752689.69;43763.45;29175.63
cinco_ate_o_fim;236;20;5;43700.0;23700.0;20000.0;42604.16;8815293.85;44076.47;29384.31
cinco_ate_o_fim;237;20;5;43700.0;23700.0;20000.0;42908.89;8878202.74;44391.01;29594.01
cinco_ate_o_fim;238;20;5;43700.0;23700.0;20000.0;43215.1;8941417.84;44707.09;29804.73
cinco_ate_o_fim;239;20;5;43700.0;23700.0;20000.0;43522.8;9004940.65;45024.7;30016.47
cinco_ate_o_fim;240;20;5;43700.0;23700.0;20000.0;43832.0;9068772.65;45343.86;30229.24
so_tres_diurnos;1;1;3;24150.0;23700.0;450.0;0.0;450.0;2.25;1.5
so_tres_diurnos;2;1;3;24150.0;23700.0;450.0;2.19;902.19;4.51;3.01
so_tres_diurnos;3;1;3;24150.0;23700.0;450.0;4.39;1356.58;6.78;4.52
so_tres_diurnos;4;1;3;24150.0;23700.0;450.0;6.6;1813.19;9.07;6.04
so_tres_diurnos;5;1;3;24150.0;23700.0;450.0;8.83;2272.01;11.36;7.57
so_tres_diurnos;6;1;3;24150.0;23700.0;450.0;11.06;2733.07;13.67;9.11
so_tres_diurnos;7;1;3;24150.0;23700.0;450.0;13.3;3196.37;15.98;10.65
so_tres_diurnos;8;1;3;24150.0;23700.0;450.0;15.56;3661.93;18.31;12.21
so_tres_diurnos;9;1;3;24150.0;23700.0;450.0;17.82;4129.76;20.65;13.77
so_tres_diurnos;10;1;3;24150.0;23700.0;450.0;20.1;4599.86;23.0;15.33
so_tres_diurnos;11;1;3;24150.0;23700.0;450.0;22.39;5072.25;25.36;16.91
so_tres_diurnos;12;1;3;24150.0;23700.0;450.0;24.69;5546.94;27.73;18.49
so_tres_diurnos;13;2;3;24150.0;23700.0;450.0;27.0;6023.94;30.12;20.08
so_tres_diurnos;14;2;3;24150.0;23700.0;450.0;29.32;6503.26;32.52;21.68
so_tres_diurnos;15;2;3;24150.0;23700.0;450.0;31.65;6984.91;34.92;23.28
so_tres_diurnos;16;2;3;24150.0;23700.0;450.0;34.0;7468.91;37.34;24.9
so_tres_diurnos;17;2;3;24150.0;23700.0;450.0;36.36;7955.27;39.78;26.52
so_tres_diurnos;18;2;3;24150.0;23700.0;450.0;38.72;8443.99;42.22;28.15
so_tres_diurnos;19;2;3;24150.0;23700.0;450.0;41.1;8935.09;44.68;29.78
so_tres_diurnos;20;2;3;24150.0;23700.0;450.0;43.49;9428.59;47.14;31.43
so_tres_diurnos;21;2;3;24150.0;23700.0;450.0;45.89;9924.48;49.62;33.08
so_tres_diurnos;22;2;3;24150.0;23700.0;450.0;48.31;10422.79;52.11;34.74
so_tres_diurnos;23;2;3;24150.0;23700.0;450.0;50.73;10923.52;54.62;36.41
so_tres_diurnos;24;2;3;24150.0;23700.0;450.0;53.17;11426.69;57.13;38.09
so_tres_diurnos;25;3;3;24150.0;23700.0;450.0;55.62;11932.31;59.66;39.77
so_tres_diurnos;26;3;3;24150.0;23700.0;450.0;58.08;12440.39;62.2;41.47
so_tres_diurnos;27;3;3;24150.0;23700.0;450.0;60.55;12950.95;64.75;43.17
so_tres_diurnos;28;3;3;24150.0;23700.0;450.0;63.04;13463.99;67.32;44.88
so_tres_diurnos;29;3;3;24150.0;23700.0;450.0;65.54;13979.52;69.9;46.6
so_tres_diurnos;30;3;3;24150.0;23700.0;450.0;68.05;14497.57;72.49;48.33
so_tres_diurnos;31;3;3;24150.0;23700.0;450.0;70.57;15018.14;75.09;50.06
so_tres_diurnos;32;3;3;24150.0;23700.0;450.0;73.1;15541.24;77.71;51.8
so_tres_diurnos;33;3;3;24150.0;23700.0;450.0;75.65;16066.89;80.33;53.56
so_tres_diurnos;34;3;3;24150.0;23700.0;450.0;78.21;16595.09;82.98;55.32
so_tres_diurnos;35;3;3;24150.0;23700.0;450.0;80.78;17125.87;85.63;57.09
so_tres_diurnos;36;3;3;24150.0;23700.0;450.0;83.36;17659.23;88.3;58.86
so_tres_diurnos;37;4;3;24150.0;23700.0;450.0;85.96;18195.19;90.98;60.65
so_tres_diurnos;38;4;3;24150.0;23700.0;450.0;88.57;18733.75;93.67;62.45
so_tres_diurnos;39;4;3;24150.0;23700.0;450.0;91.19;19274.94;96.37;64.25
so_tres_diurnos;40;4;3;24150.0;23700.0;450.0;93.82;19818.76;99.09;66.06
so_tres_diurnos;41;4;3;24150.0;23700.0;450.0;96.47;20365.23;101.83;67.88
so_tres_diurnos;42;4;3;24150.0;23700.0;450.0;99.13;20914.36;104.57;69.71
so_tres_diurnos;43;4;3;24150.0;23700.0;450.0;101.8;21466.16;107.33;71.55
so_tres_diurnos;44;4;3;24150.0;23700.0;450.0;104.49;22020.65;110.1;73.4
so_tres_diurnos;45;4;3;24150.0;23700.0;450.0;107.19;22577.84;112.89;75.26
so_tres_diurnos;46;4;3;24150.0;23700.0;450.0;109.9;23137.74;115.69;77.13
so_tres_diurnos;47;4;3;24150.0;23700.0;450.0;112.62;23700.36;118.5;79.0
so_tres_diurnos;48;4;3;24150.0;23700.0;450.0;115.36;24265.72;121.33;80.89
so_tres_diurnos;49;5;3;24150.0;23700.0;450.0;118.11;24833.84;124.17;82.78
so_tres_diurnos;50;5;3;24150.0;23700.0;450.0;120.88;25404.72;127.02;84.68
so_tres_diurnos;51;5;3;24150.0;23700.0;450.0;123.66;25978.38;129.89;86.59
so_tres_diurnos;52;5;3;24150.0;23700.0;450.0;126.45;26554.83;132.77;88.52
so_tres_diurnos;53;5;3;24150.0;23700.0;450.0;129.26;27134.08;135.67;90.45
so_tres_diurnos;54;5;3;24150.0;23700.0;450.0;132.08;27716.16;138.58;92.39
so_tres_diurnos;55;5;3;24150.0;23700.0;450.0;134.91;28301.07;141.51;94.34
so_tres_diurnos;56;5;3;24150.0;23700.0;450.0;137.76;28888.83;144.44;96.3
so_tres_diurnos;57;5;3;24150.0;23700.0;450.0;140.62;29479.45;147.4;98.26
so_tres_diurnos;58;5;3;24150.0;23700.0;450.0;143.49;30072.94;150.36;100.24
so_tres_diurnos;59;5;3;24150.0;23700.0;450.0;146.38;30669.32;153.35;102.23
so_tres_diurnos;60;5;3;24150.0;23700.0;450.0;149.28;31268.6;156.34;104.23
so_tres_diurnos;61;6;3;24150.0;23700.0;450.0;152.2;31870.81;159.35;106.24
so_tres_diurnos;62;6;3;24150.0;23700.0;450.0;155.13;32475.94;162.38;108.25
so_tres_diurnos;63;6;3;24150.0;23700.0;450.0;158.08;33084.02;165.42;110.28
so_tres_diurnos;64;6;3;24150.0;23700.0;450.0;161.04;33695.05;168.48;112.32
so_tres_diurnos;65;6;3;24150.0;23700.0;450.0;164.01;34309.07;171.55;114.36
so_tres_diurnos;66;6;3;24150.0;23700.0;450.0;167.0;34926.07;174.63;116.42
so_tres_diurnos;67;6;3;24150.0;23700.0;450.0;170.0;35546.07;177.73;118.49
so_tres_diurnos;68;6;3;24150.0;23700.0;450.0;173.02;36169.09;180.85;120.56
so_tres_diurnos;69;6;3;24150.0;23700.0;450.0;176.05;36795.15;183.98;122.65
so_tres_diurnos;70;6;3;24150.0;23700.0;450.0;179.1;37424.25;187.12;124.75
so_tres_diurnos;71;6;3;24150.0;23700.0;450.0;182.16;38056.42;190.28;126.85
so_tres_diurnos;72;6;3;24150.0;23700.0;450.0;185.24;38691.66;193.46;128.97
so_tres_diurnos;73;7;3;24150.0;23700.0;450.0;188.33;39329.99;196.65;131.1
so_tres_diurnos;74;7;3;24150.0;23700.0;450.0;191.44;39971.43;199.86;133.24
so_tres_diurnos;75;7;3;24150.0;23700.0;450.0;194.56;40616.0;203.08;135.39
so_tres_diurnos;76;7;3;24150.0;23700.0;450.0;197.7;41263.7;206.32;137.55
so_tres_diurnos;77;7;3;24150.0;23700.0;450.0;200.85;41914.55;209.57;139.72
so_tres_diurnos;78;7;3;24150.0;23700.0;450.0;204.02;42568.57;212.84;141.9
